"Nom de l’activité";"Spécialité";"Description";"Nom du centre de santé";"Jour";"Heure de début";"Heure de fin";"nom";"rue";"zip";"ville";"Numéro de téléphone";"Adresse mail";"Site internet";"Latitude";"Longitude";"join_id";"starttime";"endtime";"stardate";"enddate";"Liste des Jours";"Liste horaires";"Praticien";"Symptômes";"LAT";"LNG";
"Consultation";"Gynécologie ";"La gynécologie médicale prend en charge les problèmes médicaux de la femme : contraception, dépistage et traitement des IST, prévention et dépistage des cancers génitaux et mammaires, problèmes de règles et saignements, traitement de la ménopause, stérili";"Centre National de Santé";"Lundi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1375";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi";"08:00:00 AM - 12:00:00 PM";"null";"null";"48.8785618";"2.3603689";
"Consultation";"Gynécologie ";"La gynécologie médicale prend en charge les problèmes médicaux de la femme : contraception, dépistage et traitement des IST, prévention et dépistage des cancers génitaux et mammaires, problèmes de règles et saignements, traitement de la ménopause, stérili";"Centre National de Santé";"Mardi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1376";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi";"08:00:00 AM - 12:00:00 PM";"null";"null";"48.8785618";"2.3603689";
"Consultation";"Gynécologie ";"La gynécologie médicale prend en charge les problèmes médicaux de la femme : contraception, dépistage et traitement des IST, prévention et dépistage des cancers génitaux et mammaires, problèmes de règles et saignements, traitement de la ménopause, stérili";"Centre National de Santé";"Mercredi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1377";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi";"08:00:00 AM - 12:00:00 PM";"null";"null";"48.8785618";"2.3603689";
"Consultation";"Gynécologie ";"La gynécologie médicale prend en charge les problèmes médicaux de la femme : contraception, dépistage et traitement des IST, prévention et dépistage des cancers génitaux et mammaires, problèmes de règles et saignements, traitement de la ménopause, stérili";"Centre National de Santé";"Jeudi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1378";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi";"08:00:00 AM - 12:00:00 PM";"null";"null";"48.8785618";"2.3603689";
"Consultation";"Gynécologie";"La gynécologie médicale prend en charge les problèmes médicaux de la femme : contraception, dépistage et traitement des IST, prévention et dépistage des cancers génitaux et mammaires, problèmes de règles et saignements, traitement de la ménopause, stérili";"Centre National de Santé";"Mardi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1379";"480";"720";"01/01/2012";"01/01/2013";" Mardi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Gynécologue gynéco";"null";"48.8785618";"2.3603689";
"Consultation";"Gynécologie";"La gynécologie médicale prend en charge les problèmes médicaux de la femme : contraception, dépistage et traitement des IST, prévention et dépistage des cancers génitaux et mammaires, problèmes de règles et saignements, traitement de la ménopause, stérili";"Centre National de Santé";"Mardi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1379";"780";"1080";"01/01/2012";"01/01/2013";" Mardi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Gynécologue gynéco";"null";"48.8785618";"2.3603689";
"Consultation";"Neurologie";"La neurologie s'intéresse au diagnostic et au traitement des maladies du systèmes nerveux central (cerveau, moelle épinière, accident vasculaire, tumeur, méningite, Alzheimer, Parkinson, épilepsie) et du système nerveux périphérique(racines et nerfs inclu";"Centre National de Santé";"Mercredi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1380";"480";"720";"01/01/2012";"01/01/2013";" Mercredi";"08:00:00 AM - 12:00:00 PM";"Neurologue";"null";"48.8785618";"2.3603689";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre National de Santé";"Lundi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1381";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre National de Santé";"Mardi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1382";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre National de Santé";"Mercredi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1383";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre National de Santé";"Mercredi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1383";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre National de Santé";"Jeudi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1384";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre National de Santé";"Jeudi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1384";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre National de Santé";"Vendredi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1385";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"OCT = Optical Cohérence Tomography";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre National de Santé";"Mercredi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1386";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"OCT = Optical Cohérence Tomography";"Ophtalmologie";"L'ophtalmologie s'intéresse au diagnostic et au traitement des maladies de l'œil et de ses annexes, et à la correction des troubles de la vision.";"Centre National de Santé";"Jeudi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1387";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Lundi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1388";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Mardi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1389";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Mardi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1389";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Mercredi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1390";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Mercredi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1390";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Jeudi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1391";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Jeudi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1391";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Vendredi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1392";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Champs visuels";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Lundi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1393";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Champs visuels";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Mardi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1394";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Champs visuels";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Mardi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1394";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Champs visuels";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Mercredi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1395";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Champs visuels";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Mercredi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1395";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Champs visuels";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Jeudi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1396";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Champs visuels";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Jeudi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1396";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Champs visuels";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre National de Santé";"Vendredi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1397";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM";"Ophtalmologue Ophtalmo";"null";"48.8785618";"2.3603689";
"Consultation";"Oto-rhino-laryngologie";"L'oto-rhino-laryngologie (ORL) s'intéresse au diagnostic et au traitement des troubles du nez, de la gorge, de l'oreille et de la région tête–cou : infections, surdité, vertige, tumeur, chirurgie des amygdales, des végétations, des glandes parotides et de";"Centre National de Santé";"Lundi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1398";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Jeudi";"01:00:00 PM - 06:00:00 PM";"Oto-rhino-laryngologue oto-rhino otorino";"null";"48.8785618";"2.3603689";
"Consultation";"Oto-rhino-laryngologie";"L'oto-rhino-laryngologie (ORL) s'intéresse au diagnostic et au traitement des troubles du nez, de la gorge, de l'oreille et de la région tête–cou : infections, surdité, vertige, tumeur, chirurgie des amygdales, des végétations, des glandes parotides et de";"Centre National de Santé";"Mardi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1399";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Mardi Jeudi";"01:00:00 PM - 06:00:00 PM";"Oto-rhino-laryngologue oto-rhino otorino";"null";"48.8785618";"2.3603689";
"Consultation";"Oto-rhino-laryngologie";"L'oto-rhino-laryngologie (ORL) s'intéresse au diagnostic et au traitement des troubles du nez, de la gorge, de l'oreille et de la région tête–cou : infections, surdité, vertige, tumeur, chirurgie des amygdales, des végétations, des glandes parotides et de";"Centre National de Santé";"Jeudi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1400";"480";"720";"01/01/2012";"01/01/2013";" Lundi Mardi Jeudi";"08:00:00 AM - 12:00:00 PM";"Oto-rhino-laryngologue oto-rhino otorino";"null";"48.8785618";"2.3603689";
"Consultation";"Pédiatrie";"La pédiatrie s'intéresse à la surveillance, au diagnostic et au traitement des troubles de développement psychomoteur et physiologique de l'enfant, de la naissance à la période post-pubertaire ( enfants de 0 à 18 ans). ";"Centre National de Santé";"Jeudi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1401";"480";"720";"01/01/2012";"01/01/2013";" Jeudi";"08:00:00 AM - 12:00:00 PM";"Pédiatre";"null";"48.8785618";"2.3603689";
"Consultation";"Pneumologie";"La pneumologie s'intéresse au diagnostic et au traitement des maladies des poumons et de l'appareil respiratoire ( asthme, insuffisance respiratoire, bronchique chronique, tumeur...).";"Centre National de Santé";"Lundi ";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1402";"780";"1080";"01/01/2012";"01/01/2013";" Lundi ";"01:00:00 PM - 06:00:00 PM";"Pneumologue";"null";"48.8785618";"2.3603689";
"Exploration fonctionnelle respiratoire";"Pneumologie";"La pneumologie s'intéresse au diagnostic et au traitement des maladies des poumons et de l'appareil respiratoire ( asthme, insuffisance respiratoire, bronchique chronique, tumeur...).";"Centre National de Santé";"Lundi ";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1402";"780";"1080";"01/01/2012";"01/01/2013";" Lundi ";"01:00:00 PM - 06:00:00 PM";"Pneumologue";"null";"48.8785618";"2.3603689";
"Consultation";"Psychiatrie";"La psychiatrie s'intéresse à la prévention, au diagnostic et au traitement des maladies et des troubles mentaux d'origine psychique, neurologique ou psychologique. ";"Centre National de Santé";"Mardi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1403";"480";"720";"01/01/2012";"01/01/2013";" Mardi Vendredi";"08:00:00 AM - 12:00:00 PM";"psychiatre";"null";"48.8785618";"2.3603689";
"Consultation";"Psychiatrie";"La psychiatrie s'intéresse à la prévention, au diagnostic et au traitement des maladies et des troubles mentaux d'origine psychique, neurologique ou psychologique. ";"Centre National de Santé";"Vendredi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1404";"780";"1080";"01/01/2012";"01/01/2013";" Mardi Vendredi";"01:00:00 PM - 06:00:00 PM";"psychiatre";"null";"48.8785618";"2.3603689";
"Consultation";"Rhumatologie";"La rhumatologie s'intéresse au diagnostic et au traitement des maladies de l'appareil locomoteur (os, articulations, muscles, tendons, ligaments), des maladies neurologiques (sciatique), des rhumatismes, des maladies auto-immunes avec des signes extra-art";"Centre National de Santé";"Lundi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1405";"480";"720";"01/01/2012";"01/01/2013";" Lundi Lundi  Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM";"Rhumatologue";"null";"48.8785618";"2.3603689";
"Consultation";"Rhumatologie";"La rhumatologie s'intéresse au diagnostic et au traitement des maladies de l'appareil locomoteur (os, articulations, muscles, tendons, ligaments), des maladies neurologiques (sciatique), des rhumatismes, des maladies auto-immunes avec des signes extra-art";"Centre National de Santé";"Lundi ";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1406";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Lundi  Mardi Mercredi Jeudi Vendredi";"01:00:00 PM - 06:00:00 PM";"Rhumatologue";"null";"48.8785618";"2.3603689";
"Consultation";"Rhumatologie";"La rhumatologie s'intéresse au diagnostic et au traitement des maladies de l'appareil locomoteur (os, articulations, muscles, tendons, ligaments), des maladies neurologiques (sciatique), des rhumatismes, des maladies auto-immunes avec des signes extra-art";"Centre National de Santé";"Mardi";"08:00:00 AM";"12:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1407";"480";"720";"01/01/2012";"01/01/2013";" Lundi Lundi  Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Rhumatologue";"null";"48.8785618";"2.3603689";
"Consultation";"Rhumatologie";"La rhumatologie s'intéresse au diagnostic et au traitement des maladies de l'appareil locomoteur (os, articulations, muscles, tendons, ligaments), des maladies neurologiques (sciatique), des rhumatismes, des maladies auto-immunes avec des signes extra-art";"Centre National de Santé";"Mardi";"01:00:00 PM";"06:00:00 PM";"Richerand (CCAS)";"4, avenue Richerand";"75010";"Paris";"01 40 03 38 17";"null";"null";"48.87";"2.37";"1407";"780";"1080";"01/01/2012";"01/01/2013";" Lundi Lundi  Mardi Mercredi Jeudi Vendredi";"08:00:00 AM - 12:00:00 PM et 01:00:00 PM - 06:00:00 PM";"Rhumatologue";"null";"48.8785618";"2.3603689";
